"","logFC","logCPM","LR","PValue","FDR","gene","logFDR","Significant"
"ENSMUSG00000040133",-0.0227374813127513,2.3809113998675,0.00211787666669672,0.963293995043544,0.999703132653124,"Gpr176",0.016241146998774,FALSE
"ENSMUSG00000081944",0.0262934358699379,-0.13495924023683,0.00211555962266319,0.963314065313479,0.999703132653124,"Gm12276",0.0162320985496756,FALSE
"ENSMUSG00000028036",-0.0486250119707781,-0.1256859438531,0.00211484736252032,0.963320237134478,0.999703132653124,"Ptgfr",0.0162293160934513,FALSE
"ENSMUSG00000078866",0.0233983949341756,1.16168274572793,0.00211398917804084,0.963327674791242,0.999703132653124,"Zfp970",0.0162259629812704,FALSE
"ENSMUSG00000041235",0.00858544565927103,6.3253133495278,0.00210309685446375,0.963422207448509,0.999703132653124,"Chd7",0.0161833471629722,FALSE
"ENSMUSG00000088493",-0.0569205333332602,-1.96920883768898,0.00210188479353235,0.963432741875522,0.999703132653124,"Gm24401",0.0161785984469122,FALSE
"ENSMUSG00000036246",0.0240119021658883,1.11652499552279,0.00209527599467307,0.963490234777219,0.999703132653124,"Gmip",0.016152682673147,FALSE
"ENSMUSG00000022453",-0.0137964497528891,4.9185846432165,0.00208954019700425,0.963540206743075,0.999703132653124,"Naga",0.0161301583283742,FALSE
"ENSMUSG00000102407",0.0431270110708992,-0.403123350428329,0.00207962283407781,0.963626772170478,0.999703132653124,"Gm37862",0.0160911426251362,FALSE
"ENSMUSG00000020483",0.0115010328262959,6.97171255467802,0.00207418708214568,0.963674306840349,0.999703132653124,"Dynll2",0.0160697198748941,FALSE
"ENSMUSG00000027599",0.00811221606267131,6.49617669218235,0.00207237719469999,0.963690147827188,0.999703132653124,"Armc1",0.0160625809519412,FALSE
"ENSMUSG00000027671",-0.0119209141895318,4.38246998526846,0.00207171983193954,0.963695903091394,0.999703132653124,"Actl6a",0.0160599873049802,FALSE
"ENSMUSG00000030801",-0.0152186830109213,3.31885681360462,0.00206868149496692,0.963722515873213,0.999703132653124,"Kat8",0.0160479942844931,FALSE
"ENSMUSG00000108314",-0.0272313239288955,-0.421449163019626,0.00206680327405984,0.963738976998789,0.999703132653124,"Prkcz2",0.016040576262364,FALSE
"ENSMUSG00000033952",0.0596922247269865,-1.19049267670179,0.00206505799322265,0.963754279728833,0.999703132653124,"Aspm",0.0160336803718666,FALSE
"ENSMUSG00000019863",0.0168040559192164,3.09742076246212,0.00205832687807339,0.96381335933631,0.999703132653124,"Qrsl1",0.016007058273624,FALSE
"ENSMUSG00000009640",0.0112758344545974,4.72630311136655,0.00205664802972105,0.963828109816821,0.999703132653124,"Dmap1",0.0160004117551775,FALSE
"ENSMUSG00000092680",0.0310028233588535,-1.17098837944365,0.00205516082229806,0.9638411815665,0.999703132653124,"Snord55",0.0159945217523849,FALSE
"ENSMUSG00000053094",0.00928895848362839,4.9899680788589,0.00204130050302787,0.963963234921871,0.999703132653124,"Tmem248",0.0159395295567526,FALSE
"ENSMUSG00000030942",0.00832487307766114,6.60056834072624,0.00202863531986752,0.964075127529912,0.999703132653124,"Thumpd1",0.0158891214909809,FALSE
"ENSMUSG00000038280",0.00950839339126842,5.73824956243357,0.00202425684475216,0.964113891250225,0.999703132653124,"Ostm1",0.015871659645002,FALSE
"ENSMUSG00000024532",0.0669900606900419,-2.02634884882217,0.00202287280853053,0.964126153200648,0.999703132653124,"1700034E13Rik",0.0158661361652656,FALSE
"ENSMUSG00000015016",0.0188545257869392,3.07963779230035,0.00201693272236048,0.964178827537931,0.999703132653124,"Acsf3",0.0158424094474962,FALSE
"ENSMUSG00000055839",0.00818591201161594,7.00009077766367,0.00201303802968256,0.964213406329584,0.999703132653124,"Elob",0.0158268344227232,FALSE
"ENSMUSG00000032604",0.0099563299966454,4.8705197877554,0.00200000252247512,0.964329385790774,0.999703132653124,"Qars1",0.0157745988796222,FALSE
"ENSMUSG00000000056",-0.010700750923852,5.35382886517982,0.00199492724213846,0.964374643948231,0.999703132653124,"Narf",0.0157542169363639,FALSE
"ENSMUSG00000022024",0.00873987661438934,5.79580485452093,0.00198547213544908,0.964459112745979,0.999703132653124,"Sugt1",0.0157161790985763,FALSE
"ENSMUSG00000041528",0.0102868424875564,4.87493778083855,0.00198052343291,0.964503403164396,0.999703132653124,"Rnf123",0.0156962356479755,FALSE
"ENSMUSG00000105607",-0.0567361094394173,-1.65773499090691,0.00197183670122492,0.964581282879909,0.999703132653124,"Gm43513",0.0156611695557893,FALSE
"ENSMUSG00000086555",0.0481538193489701,-0.473583189521343,0.00197174791193078,0.964582079794753,0.999703132653124,"Gm13446",0.0156608107518376,FALSE
"ENSMUSG00000090220",-0.0532577162486441,-1.84782540109197,0.00196795391416593,0.964616149059428,0.999703132653124,"Pitpnm2os1",0.0156454716400437,FALSE
"ENSMUSG00000041736",0.0165549092692176,3.28154909007972,0.00195509233663582,0.964731888728015,0.999703132653124,"Tspo",0.0155933658525127,FALSE
"ENSMUSG00000035595",-0.0201398435332424,1.33764401431597,0.00195480514657487,0.964734477461092,0.999703132653124,"Fam174c",0.0155922004810815,FALSE
"ENSMUSG00000049354",0.00865104958965629,6.3036355308857,0.0019488312984266,0.964788369033576,0.999703132653124,"Dcaf7",0.0155679407915946,FALSE
"ENSMUSG00000022607",0.00954249869624611,6.55027014406199,0.00194786623187904,0.964797082900076,0.999703132653124,"Ptk2",0.0155640183074847,FALSE
"ENSMUSG00000024096",0.00752646977898639,6.87806850094119,0.0019438019813196,0.964833803956008,0.999703132653124,"Ralbp1",0.0155474889784078,FALSE
"ENSMUSG00000023259",-0.0198646702626164,2.20698149354541,0.00194237217045834,0.964846731636125,0.999703132653124,"Slc26a6",0.0155416699632544,FALSE
"ENSMUSG00000097099",0.0323515406187309,-0.208380100853534,0.00193568314289827,0.964907274109102,0.999703132653124,"Gm9917",0.0155144195864034,FALSE
"ENSMUSG00000113491",-0.0284883538943211,-0.228864821886797,0.00193557637164687,0.964908241346181,0.999703132653124,"Gm19221",0.0155139842435192,FALSE
"ENSMUSG00000029177",0.0230959398584001,1.1734283107949,0.00193526349549478,0.964911075834373,0.999703132653124,"Cenpa",0.0155127084737416,FALSE
"ENSMUSG00000063275",-0.0133639932467871,3.89199229886306,0.00192170434498573,0.965034135701866,0.999703132653124,"Hacd1",0.0154573242885853,FALSE
"ENSMUSG00000022020",-0.0161733068392745,3.56880431408288,0.00192049846911146,0.965045100998145,0.999703132653124,"Naa16",0.0154523896024069,FALSE
"ENSMUSG00000062846",0.0396586124006801,-1.75394144772108,0.00190070831130384,0.965225552552307,0.999703132653124,"Gm14176",0.0153711894719407,FALSE
"ENSMUSG00000108391",0.0415368863988534,-1.66914189842575,0.0018980417856902,0.9652499384105,0.999703132653124,"Gm9768",0.0153602174148489,FALSE
"ENSMUSG00000020740",0.00991807503870386,4.88274387733289,0.00189647513154911,0.965264273749673,0.999703132653124,"Gga3",0.0153537675698699,FALSE
"ENSMUSG00000075010",0.0419840396163197,-0.823217644509867,0.00189606216971416,0.965268053457947,0.999703132653124,"AW112010",0.0153520669959679,FALSE
"ENSMUSG00000030172",-0.0119198125238226,4.32781172645961,0.00189551526050158,0.96527305977873,0.999703132653124,"Erc1",0.0153498145523647,FALSE
"ENSMUSG00000038506",0.011380352103759,4.25194408036444,0.00188024213076887,0.965413161027245,0.999703132653124,"Dcun1d2",0.0152867849429036,FALSE
"ENSMUSG00000067786",0.0232261781898739,9.37947722784492,0.00186830372252089,0.965523070122781,0.999703132653124,"Nnat",0.0152373447666987,FALSE
"ENSMUSG00000027263",-0.0131805960523918,3.83166665288357,0.00186592757705428,0.965544987675695,0.999703132653124,"Tubgcp4",0.0152274863132393,FALSE
"ENSMUSG00000046352",0.01797747595335,3.3583386159206,0.00185952626627195,0.96560410299738,0.999703132653124,"Gjb2",0.0152008975240715,FALSE
"ENSMUSG00000020591",0.0152917444303067,8.88694268433177,0.0018529558079674,0.965664886488075,0.999703132653124,"Ntsr2",0.0151735601259648,FALSE
"ENSMUSG00000016206",-0.0233961128310888,1.24906568340853,0.00185038388576153,0.965688708808285,0.999703132653124,"H2-M3",0.0151628464977208,FALSE
"ENSMUSG00000026963",0.0534112265510506,-1.70787829097483,0.0018477587082808,0.96571304151458,0.999703132653124,"Tmem210",0.0151519036060386,FALSE
"ENSMUSG00000037703",-0.0246125860926258,0.316476478048373,0.00184442235474158,0.965743991097733,0.999703132653124,"Lzts3",0.0151379853744085,FALSE
"ENSMUSG00000025757",0.0130978766341121,6.84468437126478,0.00184368818422875,0.965750805371966,0.999703132653124,"Hspa4l",0.0151349210102663,FALSE
"ENSMUSG00000021464",-0.0359982673439244,-0.341129018789451,0.00184143639297307,0.965771714071321,0.999703132653124,"Ror2",0.0151255185490859,FALSE
"ENSMUSG00000024041",0.0330271437290126,-0.82178382599376,0.00184129946637901,0.965772985897429,0.999703132653124,"Cryaa",0.0151249466264576,FALSE
"ENSMUSG00000096935",-0.0193192874493015,1.54528570958041,0.00183611613684409,0.96582116551678,0.999703132653124,"1700113A16Rik",0.0151032814719911,FALSE
"ENSMUSG00000041258",-0.0125513058825223,3.80365961405889,0.00182992566810858,0.965878795966849,0.999703132653124,"Zfp236",0.0150773679378387,FALSE
"ENSMUSG00000089782",-0.0322942821150887,-0.875195356993686,0.00182884994533428,0.965888820410921,0.999703132653124,"Btf3-ps1",0.0150728606040291,FALSE
"ENSMUSG00000104968",-0.0369292419777233,-1.4926841625296,0.00181579771723062,0.966010687637584,0.999703132653124,"Gm43803",0.0150180686607479,FALSE
"ENSMUSG00000020451",-0.00833352118484217,5.92655035001834,0.00181540897775045,0.966014323973332,0.999703132653124,"Limk2",0.0150164338573267,FALSE
"ENSMUSG00000060147",0.00890621465804001,5.57146926369901,0.00180994861406969,0.966065442427589,0.999703132653124,"Serpinb6a",0.0149934529607833,FALSE
"ENSMUSG00000024172",0.0218558736139613,1.34747792683178,0.0018096663977869,0.966068086558457,0.999703132653124,"St6gal2",0.0149922642940291,FALSE
"ENSMUSG00000020183",0.0125496534817578,7.0462450630503,0.00180740332173102,0.966089297164434,0.999703132653124,"Cpm",0.0149827292021038,FALSE
"ENSMUSG00000037994",0.0293558736616423,0.474578923317597,0.0018047024356127,0.966114628550781,0.999703132653124,"Slc9b2",0.0149713419140814,FALSE
"ENSMUSG00000103585",0.0218716450526422,1.99288041400399,0.00179969424786641,0.966161650230255,0.999703132653124,"Pcdhgb4",0.014950204920212,FALSE
"ENSMUSG00000085492",-0.0184003496043314,1.88693298474546,0.00179959042250633,0.966162625735534,0.999703132653124,"Trmt61b",0.0149497664259436,FALSE
"ENSMUSG00000029207",-0.00948284696531961,7.45233778927716,0.00179841056470664,0.966173713230873,0.999703132653124,"Apbb2",0.0149447825751025,FALSE
"ENSMUSG00000107287",0.0586144625180999,-2.28525015962149,0.0017959989909766,0.966196386889013,0.999703132653124,"Gm43458",0.0149345908994866,FALSE
"ENSMUSG00000098055",0.0586144625180999,-2.28525015962149,0.0017959989909766,0.966196386889013,0.999703132653124,"Gm26947",0.0149345908994866,FALSE
"ENSMUSG00000072423",0.0586144625180999,-2.28525015962149,0.0017959989909766,0.966196386889013,0.999703132653124,"Psmb11",0.0149345908994866,FALSE
"ENSMUSG00000041936",0.00995898965636922,5.09407590969892,0.00179551224665042,0.966200965116877,0.999703132653124,"Agrn",0.0149325330420837,FALSE
"ENSMUSG00000027560",0.0217568260447282,2.2803805279195,0.00179535502191852,0.966202444076703,0.999703132653124,"Dok5",0.0149318682698232,FALSE
"ENSMUSG00000048164",0.0315230872902616,-1.09994860145971,0.00179455723789612,0.966209949560879,0.999703132653124,"Gm7204",0.014928494672787,FALSE
"ENSMUSG00000046447",-0.0124560480591608,7.55142956963542,0.00179441627319399,0.966211275918532,0.999703132653124,"Camk2n1",0.0149278984986176,FALSE
"ENSMUSG00000051518",-0.0100377471866753,4.69054365390288,0.00178458957037164,0.966303865795371,0.999703132653124,"Rps19bp1",0.01488628301861,FALSE
"ENSMUSG00000056367",-0.0164870089982523,5.03973073087123,0.0017828378758491,0.966320397534579,0.999703132653124,"Actr3b",0.0148788530765869,FALSE
"ENSMUSG00000089876",-0.0430904011124615,-0.831734500643068,0.00177992234260316,0.966347931133332,0.999703132653124,"Tmem102",0.0148664787960869,FALSE
"ENSMUSG00000092448",-0.0336675279093705,-1.04006267714683,0.00177924072372537,0.966354371436348,0.999703132653124,"Gm20387",0.0148635844154494,FALSE
"ENSMUSG00000037296",-0.0108399076681042,4.402672265066,0.00177769278088746,0.966369001827276,0.999703132653124,"Lsm1",0.0148570093430554,FALSE
"ENSMUSG00000109674",0.0533545555474722,-2.14143240858911,0.00176966868917994,0.966444944058565,0.999703132653124,"Gm45470",0.0148228815967406,FALSE
"ENSMUSG00000107881",0.0246547072167615,0.266684724908619,0.0017672205074053,0.966468148654486,0.999703132653124,"Gm44250",0.0148124541978042,FALSE
"ENSMUSG00000027215",-0.0110138003313055,8.54870806613214,0.00176386079179913,0.966500019265437,0.999703132653124,"Cd82",0.0147981329785496,FALSE
"ENSMUSG00000107478",0.0766276337688289,-2.40577394328747,0.00175954447830406,0.966541008921727,0.999703132653124,"Gm45234",0.0147797147646735,FALSE
"ENSMUSG00000064833",0.0766276337688289,-2.40577394328747,0.00175954447830406,0.966541008921727,0.999703132653124,"Gm25926",0.0147797147646735,FALSE
"ENSMUSG00000089941",0.0186182261516028,2.7734643376076,0.00175885556561495,0.966547555805572,0.999703132653124,"Gm16168",0.0147767730727311,FALSE
"ENSMUSG00000032038",-0.00798021860788429,5.92763498821102,0.00174939432648413,0.966637598257901,0.999703132653124,"St3gal4",0.0147363165855395,FALSE
"ENSMUSG00000117718",0.055782216874892,-1.26727062317175,0.00174780330419289,0.966652763926034,0.999703132653124,"1500032F14Rik",0.0147295029520435,FALSE
"ENSMUSG00000112744",0.0379396818764141,-1.51975680375847,0.00174582536413581,0.966671627349731,0.999703132653124,"Gm48880",0.0147210281395822,FALSE
"ENSMUSG00000028463",0.0647199889753362,2.71281934709883,0.00173852506865657,0.966741342395806,0.999703132653124,"Car9",0.014689708540197,FALSE
"ENSMUSG00000032377",-0.0225757270655854,2.8601990256317,0.00173260832211142,0.966797952722641,0.999703132653124,"Plscr4",0.014664277919126,FALSE
"ENSMUSG00000023723",-0.00992992079082405,4.67401380168022,0.0017311281698893,0.966812129677682,0.999703132653124,"Mrps23",0.0146579095479629,FALSE
"ENSMUSG00000090086",0.0205258216461025,1.69585822813342,0.00172662711089799,0.966855278337675,0.999703132653124,"AI480526",0.0146385274920191,FALSE
"ENSMUSG00000026443",-0.0177681426809173,4.3463294420051,0.00171210639142672,0.966994864238093,0.999703132653124,"Lrrn2",0.0145758324723031,FALSE
"ENSMUSG00000089983",-0.0271395977388363,-0.663358512497722,0.00170617167185316,0.967052084600123,0.999703132653124,"2010320O07Rik",0.0145501345568471,FALSE
"ENSMUSG00000070498",0.0113005517728148,5.44584185254377,0.00170472768963581,0.967066022011913,0.999703132653124,"Tmem132b",0.0145438754343954,FALSE
"ENSMUSG00000013367",-0.0222272486943398,0.519222761853652,0.00169874067153053,0.967123872285554,0.999703132653124,"Iglon5",0.0145178965429739,FALSE
"ENSMUSG00000020456",-0.00750598717497289,7.927599480059,0.00168510776195441,0.967255984098441,0.999703132653124,"Ogdh",0.0144585747595807,FALSE
"ENSMUSG00000024830",0.0151482298009023,3.81062228363756,0.00168310464618227,0.967275440642358,0.999703132653124,"Rps6kb2",0.0144498389287204,FALSE
"ENSMUSG00000001687",0.00721639943394997,8.61777532855493,0.00166570252689957,0.967444960277789,0.999703132653124,"Ubl3",0.0143737334176655,FALSE
"ENSMUSG00000048058",-0.0110850693364995,6.36695299313193,0.00165811757137035,0.96751912523518,0.999703132653124,"Ldlrad3",0.0143404413974129,FALSE
"ENSMUSG00000019818",0.00823872230678561,7.34887043048693,0.00165528774137291,0.967546838546389,0.999703132653124,"Cd164",0.0143280017820619,FALSE
"ENSMUSG00000061536",-0.0139186739526343,3.8548906114844,0.00164261022596701,0.967671285233997,0.999703132653124,"Sec22c",0.0142721460527982,FALSE
"ENSMUSG00000029811",0.0747605600880698,-1.49682202620165,0.0016419310723137,0.96767796558265,0.999703132653124,"Aoc1",0.0142691478977566,FALSE
"ENSMUSG00000034303",-0.0171601303919332,2.38046866357738,0.00164151790284794,0.967682030312167,0.999703132653124,"Ccdc15",0.0142673236484142,FALSE
"ENSMUSG00000089874",0.0350418418952997,-2.15749808735533,0.00163992584978878,0.967697697601134,0.999703132653124,"9230117E06Rik",0.0142602922456907,FALSE
"ENSMUSG00000053004",0.0160244089562351,3.6431680800451,0.00163628425397633,0.967733562968952,0.999703132653124,"Hrh1",0.0142441964724603,FALSE
"ENSMUSG00000021203",0.0119790964969042,3.89086657681158,0.00163593263185269,0.967737028142095,0.999703132653124,"Otub2",0.0142426413926967,FALSE
"ENSMUSG00000021318",0.0137910275451535,4.32970577260012,0.00163566651287539,0.967739650945008,0.999703132653124,"Gli3",0.0142414643505294,FALSE
"ENSMUSG00000025453",-0.0240509007410672,0.252353084152994,0.00162462253860962,0.967848686726108,0.999703132653124,"Nnt",0.0141925348987548,FALSE
"ENSMUSG00000006134",-0.00707668578114494,6.03160291335044,0.0016170472818916,0.967923691061461,0.999703132653124,"Crkl",0.0141588801474497,FALSE
"ENSMUSG00000067455",0.044707850800472,-0.934951373947804,0.00160969421726342,0.967996663910532,0.999703132653124,"H4c11",0.0141261394351435,FALSE
"ENSMUSG00000027363",0.00734256206231789,6.51860003431013,0.00160424419388105,0.968050858491352,0.999703132653124,"Usp8",0.0141018255615086,FALSE
"ENSMUSG00000030255",0.00856066047835191,6.95319077751402,0.00159864903420015,0.968106592301591,0.999703132653124,"Sspn",0.0140768225471732,FALSE
"ENSMUSG00000021123",0.0210880015770829,1.62753729019261,0.00158359153019116,0.968257068308043,0.999703132653124,"Rdh12",0.0140093239664859,FALSE
"ENSMUSG00000039191",-0.0124496840045899,3.80723559341321,0.00158342721163551,0.968258714356065,0.999703132653124,"Rbpj",0.0140085856615578,FALSE
"ENSMUSG00000043801",-0.0193841964628509,1.50912692931254,0.00158032220632975,0.968289834595072,0.999703132653124,"Oaz1-ps",0.0139946274800449,FALSE
"ENSMUSG00000103343",-0.0290711230590027,0.325072235001727,0.00157986808541999,0.968294388634994,0.999703132653124,"Gm37052",0.0139925849203828,FALSE
"ENSMUSG00000046240",-0.00728842380696491,9.05010267892963,0.00157905241983158,0.968302569983329,0.999703132653124,"Hepacam",0.0139889154790769,FALSE
"ENSMUSG00000074203",0.0455685664446231,-1.70091482587091,0.00157872122767255,0.968305892535137,0.999703132653124,"G430095P16Rik",0.0139874252801604,FALSE
"ENSMUSG00000031574",0.016728350788293,2.44811386743393,0.00157801023776716,0.968313026433929,0.999703132653124,"Star",0.0139842256699023,FALSE
"ENSMUSG00000089669",0.0456440504553828,-1.92617864128549,0.00157652207146253,0.968327963543052,0.999703132653124,"Tnfsf13",0.0139775263341954,FALSE
